iso3,year,variable,value,units,source
GRC,2014,population,10892413,individuals,World Bank WDI database
GRC,2015,population,10820883,individuals,World Bank WDI database
GRC,2016,population,10775971,individuals,World Bank WDI database
GRC,2017,population,10754679,individuals,World Bank WDI database
GRC,2018,population,10732882,individuals,World Bank WDI database
GRD,2000,population,102833,individuals,World Bank WDI database
GRD,2001,population,103249,individuals,World Bank WDI database
GRD,2002,population,103634,individuals,World Bank WDI database
GRD,2003,population,104005,individuals,World Bank WDI database
GRD,2004,population,104347,individuals,World Bank WDI database
GRD,2005,population,104661,individuals,World Bank WDI database
GRD,2006,population,104933,individuals,World Bank WDI database
GRD,2007,population,105190,individuals,World Bank WDI database
GRD,2008,population,105456,individuals,World Bank WDI database
GRD,2009,population,105789,individuals,World Bank WDI database
GRD,2010,population,106233,individuals,World Bank WDI database
GRD,2011,population,106796,individuals,World Bank WDI database
GRD,2012,population,107446,individuals,World Bank WDI database
GRD,2013,population,108170,individuals,World Bank WDI database
GRD,2014,population,108902,individuals,World Bank WDI database
GRD,2015,population,109599,individuals,World Bank WDI database
GRD,2016,population,110261,individuals,World Bank WDI database
GRD,2017,population,110874,individuals,World Bank WDI database
GRD,2018,population,111454,individuals,World Bank WDI database
GRL,2000,population,56200,individuals,World Bank WDI database
GRL,2001,population,56350,individuals,World Bank WDI database
GRL,2002,population,56609,individuals,World Bank WDI database
GRL,2003,population,56765,individuals,World Bank WDI database
GRL,2004,population,56911,individuals,World Bank WDI database
GRL,2005,population,56935,individuals,World Bank WDI database
GRL,2006,population,56774,individuals,World Bank WDI database
GRL,2007,population,56555,individuals,World Bank WDI database
GRL,2008,population,56328,individuals,World Bank WDI database
GRL,2009,population,56323,individuals,World Bank WDI database
GRL,2010,population,56905,individuals,World Bank WDI database
GRL,2011,population,56890,individuals,World Bank WDI database
GRL,2012,population,56810,individuals,World Bank WDI database
GRL,2013,population,56483,individuals,World Bank WDI database
GRL,2014,population,56295,individuals,World Bank WDI database
GRL,2015,population,56114,individuals,World Bank WDI database
GRL,2016,population,56186,individuals,World Bank WDI database
GRL,2017,population,56172,individuals,World Bank WDI database
GRL,2018,population,56023,individuals,World Bank WDI database
GTM,2000,population,11589761,individuals,World Bank WDI database
GTM,2001,population,11871565,individuals,World Bank WDI database
GTM,2002,population,12147518,individuals,World Bank WDI database
GTM,2003,population,12415334,individuals,World Bank WDI database
GTM,2004,population,12682108,individuals,World Bank WDI database
GTM,2005,population,12948292,individuals,World Bank WDI database
GTM,2006,population,13213330,individuals,World Bank WDI database
GTM,2007,population,13477017,individuals,World Bank WDI database
GTM,2008,population,13739299,individuals,World Bank WDI database
GTM,2009,population,14000190,individuals,World Bank WDI database
GTM,2010,population,14259687,individuals,World Bank WDI database
GTM,2011,population,14521515,individuals,World Bank WDI database
GTM,2012,population,14781942,individuals,World Bank WDI database
GTM,2013,population,15043981,individuals,World Bank WDI database
GTM,2014,population,15306316,individuals,World Bank WDI database
GTM,2015,population,15567419,individuals,World Bank WDI database
GTM,2016,population,15827690,individuals,World Bank WDI database
GTM,2017,population,16087418,individuals,World Bank WDI database
GTM,2018,population,16346950,individuals,World Bank WDI database
GUM,2000,population,155329,individuals,World Bank WDI database
GUM,2001,population,156401,individuals,World Bank WDI database
GUM,2002,population,157176,individuals,World Bank WDI database
GUM,2003,population,157717,individuals,World Bank WDI database
GUM,2004,population,158101,individuals,World Bank WDI database
GUM,2005,population,158402,individuals,World Bank WDI database
GUM,2006,population,158648,individuals,World Bank WDI database
GUM,2007,population,158847,individuals,World Bank WDI database
GUM,2008,population,159036,individuals,World Bank WDI database
GUM,2009,population,159226,individuals,World Bank WDI database
GUM,2010,population,159444,individuals,World Bank WDI database
GUM,2011,population,159692,individuals,World Bank WDI database
GUM,2012,population,159996,individuals,World Bank WDI database
GUM,2013,population,160407,individuals,World Bank WDI database
GUM,2014,population,161016,individuals,World Bank WDI database
GUM,2015,population,161853,individuals,World Bank WDI database
GUM,2016,population,162951,individuals,World Bank WDI database
GUM,2017,population,164281,individuals,World Bank WDI database
GUM,2018,population,165768,individuals,World Bank WDI database
GUY,2000,population,746715,individuals,World Bank WDI database
GUY,2001,population,745206,individuals,World Bank WDI database
GUY,2002,population,744789,individuals,World Bank WDI database
GUY,2003,population,745143,individuals,World Bank WDI database
GUY,2004,population,745737,individuals,World Bank WDI database
GUY,2005,population,746163,individuals,World Bank WDI database
GUY,2006,population,746343,individuals,World Bank WDI database
GUY,2007,population,746474,individuals,World Bank WDI database
GUY,2008,population,746817,individuals,World Bank WDI database
GUY,2009,population,747718,individuals,World Bank WDI database
GUY,2010,population,749436,individuals,World Bank WDI database
GUY,2011,population,752028,individuals,World Bank WDI database
GUY,2012,population,755399,individuals,World Bank WDI database
GUY,2013,population,759285,individuals,World Bank WDI database
GUY,2014,population,763380,individuals,World Bank WDI database
GUY,2015,population,767432,individuals,World Bank WDI database
GUY,2016,population,771366,individuals,World Bank WDI database
GUY,2017,population,775221,individuals,World Bank WDI database
GUY,2018,population,779004,individuals,World Bank WDI database
HKG,2000,population,6665000,individuals,World Bank WDI database
HKG,2001,population,6714300,individuals,World Bank WDI database
HKG,2002,population,6744100,individuals,World Bank WDI database
HKG,2003,population,6730800,individuals,World Bank WDI database
HKG,2004,population,6783500,individuals,World Bank WDI database
HKG,2005,population,6813200,individuals,World Bank WDI database
HKG,2006,population,6857100,individuals,World Bank WDI database
HKG,2007,population,6916300,individuals,World Bank WDI database
HKG,2008,population,6957800,individuals,World Bank WDI database
HKG,2009,population,6972800,individuals,World Bank WDI database
HKG,2010,population,7024200,individuals,World Bank WDI database
HKG,2011,population,7071600,individuals,World Bank WDI database
HKG,2012,population,7150100,individuals,World Bank WDI database
HKG,2013,population,7178900,individuals,World Bank WDI database
HKG,2014,population,7229500,individuals,World Bank WDI database
HKG,2015,population,7291300,individuals,World Bank WDI database
HKG,2016,population,7336600,individuals,World Bank WDI database
HKG,2017,population,7391700,individuals,World Bank WDI database
HKG,2018,population,7451000,individuals,World Bank WDI database
HND,2000,population,6574509,individuals,World Bank WDI database
HND,2001,population,6751912,individuals,World Bank WDI database
HND,2002,population,6929265,individuals,World Bank WDI database
HND,2003,population,7106319,individuals,World Bank WDI database
HND,2004,population,7282953,individuals,World Bank WDI database
HND,2005,population,7458985,individuals,World Bank WDI database
HND,2006,population,7634298,individuals,World Bank WDI database
HND,2007,population,7808518,individuals,World Bank WDI database
HND,2008,population,7980955,individuals,World Bank WDI database
HND,2009,population,8150775,individuals,World Bank WDI database
HND,2010,population,8317470,individuals,World Bank WDI database
HND,2011,population,8480671,individuals,World Bank WDI database
HND,2012,population,8640691,individuals,World Bank WDI database
HND,2013,population,8798521,individuals,World Bank WDI database
HND,2014,population,8955589,individuals,World Bank WDI database
HND,2015,population,9112916,individuals,World Bank WDI database
HND,2016,population,9270795,individuals,World Bank WDI database
HND,2017,population,9429013,individuals,World Bank WDI database
HND,2018,population,9587522,individuals,World Bank WDI database
HRV,2000,population,4468302,individuals,World Bank WDI database
HRV,2001,population,4299642,individuals,World Bank WDI database
HRV,2002,population,4302174,individuals,World Bank WDI database
HRV,2003,population,4303399,individuals,World Bank WDI database
HRV,2004,population,4304600,individuals,World Bank WDI database
HRV,2005,population,4310145,individuals,World Bank WDI database
HRV,2006,population,4311159,individuals,World Bank WDI database
HRV,2007,population,4310217,individuals,World Bank WDI database
HRV,2008,population,4309705,individuals,World Bank WDI database
HRV,2009,population,4305181,individuals,World Bank WDI database
HRV,2010,population,4295427,individuals,World Bank WDI database
HRV,2011,population,4280622,individuals,World Bank WDI database
HRV,2012,population,4267558,individuals,World Bank WDI database
HRV,2013,population,4255689,individuals,World Bank WDI database
HRV,2014,population,4238389,individuals,World Bank WDI database
HRV,2015,population,4203604,individuals,World Bank WDI database
HRV,2016,population,4174349,individuals,World Bank WDI database
HRV,2017,population,4124531,individuals,World Bank WDI database
HRV,2018,population,4087843,individuals,World Bank WDI database
HTI,2000,population,8463806,individuals,World Bank WDI database
HTI,2001,population,8608819,individuals,World Bank WDI database
HTI,2002,population,8754150,individuals,World Bank WDI database
HTI,2003,population,8900104,individuals,World Bank WDI database
HTI,2004,population,9047077,individuals,World Bank WDI database
HTI,2005,population,9195288,individuals,World Bank WDI database
HTI,2006,population,9344785,individuals,World Bank WDI database
HTI,2007,population,9495328,individuals,World Bank WDI database
HTI,2008,population,9646580,individuals,World Bank WDI database
HTI,2009,population,9798046,individuals,World Bank WDI database
HTI,2010,population,9949322,individuals,World Bank WDI database
HTI,2011,population,10100320,individuals,World Bank WDI database
HTI,2012,population,10250930,individuals,World Bank WDI database
HTI,2013,population,10400673,individuals,World Bank WDI database
HTI,2014,population,10549008,individuals,World Bank WDI database
HTI,2015,population,10695542,individuals,World Bank WDI database
HTI,2016,population,10839970,individuals,World Bank WDI database
HTI,2017,population,10982366,individuals,World Bank WDI database
HTI,2018,population,11123176,individuals,World Bank WDI database
HUN,2000,population,10210971,individuals,World Bank WDI database
HUN,2001,population,10187576,individuals,World Bank WDI database
HUN,2002,population,10158608,individuals,World Bank WDI database
HUN,2003,population,10129552,individuals,World Bank WDI database
HUN,2004,population,10107146,individuals,World Bank WDI database
HUN,2005,population,10087065,individuals,World Bank WDI database
HUN,2006,population,10071370,individuals,World Bank WDI database
HUN,2007,population,10055780,individuals,World Bank WDI database
HUN,2008,population,10038188,individuals,World Bank WDI database
HUN,2009,population,10022650,individuals,World Bank WDI database
HUN,2010,population,10000023,individuals,World Bank WDI database
HUN,2011,population,9971727,individuals,World Bank WDI database
HUN,2012,population,9920362,individuals,World Bank WDI database
HUN,2013,population,9893082,individuals,World Bank WDI database
HUN,2014,population,9866468,individuals,World Bank WDI database
HUN,2015,population,9843028,individuals,World Bank WDI database
HUN,2016,population,9814023,individuals,World Bank WDI database
HUN,2017,population,9787966,individuals,World Bank WDI database
HUN,2018,population,9775564,individuals,World Bank WDI database
IDN,2000,population,211513823,individuals,World Bank WDI database
IDN,2001,population,214427417,individuals,World Bank WDI database
IDN,2002,population,217357793,individuals,World Bank WDI database
IDN,2003,population,220309469,individuals,World Bank WDI database
IDN,2004,population,223285676,individuals,World Bank WDI database
IDN,2005,population,226289470,individuals,World Bank WDI database
IDN,2006,population,229318262,individuals,World Bank WDI database
IDN,2007,population,232374245,individuals,World Bank WDI database
IDN,2008,population,235469762,individuals,World Bank WDI database
IDN,2009,population,238620563,individuals,World Bank WDI database
IDN,2010,population,241834215,individuals,World Bank WDI database
IDN,2011,population,245116206,individuals,World Bank WDI database
IDN,2012,population,248452413,individuals,World Bank WDI database
IDN,2013,population,251806402,individuals,World Bank WDI database
IDN,2014,population,255129004,individuals,World Bank WDI database
IDN,2015,population,258383256,individuals,World Bank WDI database
IDN,2016,population,261554226,individuals,World Bank WDI database
IDN,2017,population,264645886,individuals,World Bank WDI database
IDN,2018,population,267663435,individuals,World Bank WDI database
IMN,2000,population,76941,individuals,World Bank WDI database
IMN,2001,population,77703,individuals,World Bank WDI database
IMN,2002,population,78318,individuals,World Bank WDI database
IMN,2003,population,78884,individuals,World Bank WDI database
IMN,2004,population,79520,individuals,World Bank WDI database
IMN,2005,population,80305,individuals,World Bank WDI database
IMN,2006,population,81285,individuals,World Bank WDI database
IMN,2007,population,82408,individuals,World Bank WDI database
IMN,2008,population,83508,individuals,World Bank WDI database
IMN,2009,population,84376,individuals,World Bank WDI database
IMN,2010,population,84857,individuals,World Bank WDI database
IMN,2011,population,84886,individuals,World Bank WDI database
IMN,2012,population,84533,individuals,World Bank WDI database
IMN,2013,population,83976,individuals,World Bank WDI database
IMN,2014,population,83488,individuals,World Bank WDI database
IMN,2015,population,83234,individuals,World Bank WDI database
IMN,2016,population,83287,individuals,World Bank WDI database
IMN,2017,population,83598,individuals,World Bank WDI database
IMN,2018,population,84077,individuals,World Bank WDI database
IND,2000,population,1056575549,individuals,World Bank WDI database
IND,2001,population,1075000085,individuals,World Bank WDI database
IND,2002,population,1093317189,individuals,World Bank WDI database
IND,2003,population,1111523144,individuals,World Bank WDI database
IND,2004,population,1129623456,individuals,World Bank WDI database
IND,2005,population,1147609927,individuals,World Bank WDI database
IND,2006,population,1165486291,individuals,World Bank WDI database
IND,2007,population,1183209472,individuals,World Bank WDI database
IND,2008,population,1200669765,individuals,World Bank WDI database
IND,2009,population,1217726215,individuals,World Bank WDI database
IND,2010,population,1234281170,individuals,World Bank WDI database
IND,2011,population,1250288729,individuals,World Bank WDI database
IND,2012,population,1265782790,individuals,World Bank WDI database
IND,2013,population,1280846129,individuals,World Bank WDI database
IND,2014,population,1295604184,individuals,World Bank WDI database
IND,2015,population,1310152403,individuals,World Bank WDI database
IND,2016,population,1324509589,individuals,World Bank WDI database
IND,2017,population,1338658835,individuals,World Bank WDI database
IND,2018,population,1352617328,individuals,World Bank WDI database
IRL,2000,population,3805174,individuals,World Bank WDI database
IRL,2001,population,3866243,individuals,World Bank WDI database
IRL,2002,population,3931947,individuals,World Bank WDI database
IRL,2003,population,3996521,individuals,World Bank WDI database
IRL,2004,population,4070262,individuals,World Bank WDI database
IRL,2005,population,4159914,individuals,World Bank WDI database
IRL,2006,population,4273591,individuals,World Bank WDI database
IRL,2007,population,4398942,individuals,World Bank WDI database
IRL,2008,population,4489544,individuals,World Bank WDI database
IRL,2009,population,4535375,individuals,World Bank WDI database
IRL,2010,population,4560155,individuals,World Bank WDI database
IRL,2011,population,4580084,individuals,World Bank WDI database
IRL,2012,population,4599533,individuals,World Bank WDI database
IRL,2013,population,4623816,individuals,World Bank WDI database
IRL,2014,population,4657740,individuals,World Bank WDI database
IRL,2015,population,4701957,individuals,World Bank WDI database
IRL,2016,population,4755335,individuals,World Bank WDI database
IRL,2017,population,4807388,individuals,World Bank WDI database
IRL,2018,population,4867316,individuals,World Bank WDI database
IRN,2000,population,65623405,individuals,World Bank WDI database
IRN,2001,population,66449112,individuals,World Bank WDI database
IRN,2002,population,67284796,individuals,World Bank WDI database
IRN,2003,population,68122938,individuals,World Bank WDI database
IRN,2004,population,68951281,individuals,World Bank WDI database
IRN,2005,population,69762347,individuals,World Bank WDI database
IRN,2006,population,70554760,individuals,World Bank WDI database
IRN,2007,population,71336475,individuals,World Bank WDI database
IRN,2008,population,72120604,individuals,World Bank WDI database
IRN,2009,population,72924837,individuals,World Bank WDI database
IRN,2010,population,73762519,individuals,World Bank WDI database
IRN,2011,population,74634956,individuals,World Bank WDI database
IRN,2012,population,75539862,individuals,World Bank WDI database
IRN,2013,population,76481943,individuals,World Bank WDI database
IRN,2014,population,77465753,individuals,World Bank WDI database
IRN,2015,population,78492215,individuals,World Bank WDI database
IRN,2016,population,79564016,individuals,World Bank WDI database
IRN,2017,population,80673951,individuals,World Bank WDI database
IRN,2018,population,81800269,individuals,World Bank WDI database
IRQ,2000,population,23497585,individuals,World Bank WDI database
IRQ,2001,population,24208180,individuals,World Bank WDI database
IRQ,2002,population,24931919,individuals,World Bank WDI database
IRQ,2003,population,25644499,individuals,World Bank WDI database
IRQ,2004,population,26313838,individuals,World Bank WDI database
IRQ,2005,population,26922284,individuals,World Bank WDI database
IRQ,2006,population,27448124,individuals,World Bank WDI database
IRQ,2007,population,27911248,individuals,World Bank WDI database
IRQ,2008,population,28385746,individuals,World Bank WDI database
IRQ,2009,population,28973162,individuals,World Bank WDI database
IRQ,2010,population,29741976,individuals,World Bank WDI database
IRQ,2011,population,30725300,individuals,World Bank WDI database
IRQ,2012,population,31890011,individuals,World Bank WDI database
IRQ,2013,population,33157050,individuals,World Bank WDI database
IRQ,2014,population,34411951,individuals,World Bank WDI database
IRQ,2015,population,35572261,individuals,World Bank WDI database
IRQ,2016,population,36610632,individuals,World Bank WDI database
IRQ,2017,population,37552781,individuals,World Bank WDI database
IRQ,2018,population,38433600,individuals,World Bank WDI database
ISL,2000,population,281205,individuals,World Bank WDI database
ISL,2001,population,284968,individuals,World Bank WDI database
ISL,2002,population,287523,individuals,World Bank WDI database
ISL,2003,population,289521,individuals,World Bank WDI database
ISL,2004,population,292074,individuals,World Bank WDI database
ISL,2005,population,296734,individuals,World Bank WDI database
ISL,2006,population,303782,individuals,World Bank WDI database
ISL,2007,population,311566,individuals,World Bank WDI database
ISL,2008,population,317414,individuals,World Bank WDI database
ISL,2009,population,318499,individuals,World Bank WDI database
ISL,2010,population,318041,individuals,World Bank WDI database
ISL,2011,population,319014,individuals,World Bank WDI database
ISL,2012,population,320716,individuals,World Bank WDI database
ISL,2013,population,323764,individuals,World Bank WDI database
ISL,2014,population,327386,individuals,World Bank WDI database
ISL,2015,population,330815,individuals,World Bank WDI database
ISL,2016,population,335439,individuals,World Bank WDI database
ISL,2017,population,343400,individuals,World Bank WDI database
ISL,2018,population,352721,individuals,World Bank WDI database
ISR,2000,population,6289000,individuals,World Bank WDI database
ISR,2001,population,6439000,individuals,World Bank WDI database
ISR,2002,population,6570000,individuals,World Bank WDI database
ISR,2003,population,6689700,individuals,World Bank WDI database
ISR,2004,population,6809000,individuals,World Bank WDI database
ISR,2005,population,6930100,individuals,World Bank WDI database
ISR,2006,population,7053700,individuals,World Bank WDI database
ISR,2007,population,7180100,individuals,World Bank WDI database
ISR,2008,population,7308800,individuals,World Bank WDI database
ISR,2009,population,7485600,individuals,World Bank WDI database
ISR,2010,population,7623600,individuals,World Bank WDI database
ISR,2011,population,7765800,individuals,World Bank WDI database
ISR,2012,population,7910500,individuals,World Bank WDI database
ISR,2013,population,8059500,individuals,World Bank WDI database
ISR,2014,population,8215700,individuals,World Bank WDI database
ISR,2015,population,8380100,individuals,World Bank WDI database
ISR,2016,population,8546000,individuals,World Bank WDI database
ISR,2017,population,8713300,individuals,World Bank WDI database
ISR,2018,population,8882800,individuals,World Bank WDI database
ITA,2000,population,56942108,individuals,World Bank WDI database
ITA,2001,population,56974100,individuals,World Bank WDI database
ITA,2002,population,57059007,individuals,World Bank WDI database
ITA,2003,population,57313203,individuals,World Bank WDI database
ITA,2004,population,57685327,individuals,World Bank WDI database
ITA,2005,population,57969484,individuals,World Bank WDI database
ITA,2006,population,58143979,individuals,World Bank WDI database
ITA,2007,population,58438310,individuals,World Bank WDI database
ITA,2008,population,58826731,individuals,World Bank WDI database
ITA,2009,population,59095365,individuals,World Bank WDI database
ITA,2010,population,59277417,individuals,World Bank WDI database
ITA,2011,population,59379449,individuals,World Bank WDI database
ITA,2012,population,59539717,individuals,World Bank WDI database
ITA,2013,population,60233948,individuals,World Bank WDI database
ITA,2014,population,60789140,individuals,World Bank WDI database
ITA,2015,population,60730582,individuals,World Bank WDI database
ITA,2016,population,60627498,individuals,World Bank WDI database
ITA,2017,population,60536709,individuals,World Bank WDI database
ITA,2018,population,60421760,individuals,World Bank WDI database
JAM,2000,population,2654701,individuals,World Bank WDI database
JAM,2001,population,2674702,individuals,World Bank WDI database
JAM,2002,population,2692845,individuals,World Bank WDI database
JAM,2003,population,2709437,individuals,World Bank WDI database
JAM,2004,population,2725015,individuals,World Bank WDI database
JAM,2005,population,2740003,individuals,World Bank WDI database
JAM,2006,population,2754407,individuals,World Bank WDI database
JAM,2007,population,2768227,individuals,World Bank WDI database
JAM,2008,population,2781876,individuals,World Bank WDI database
JAM,2009,population,2795837,individuals,World Bank WDI database
JAM,2010,population,2810460,individuals,World Bank WDI database
JAM,2011,population,2825929,individuals,World Bank WDI database
JAM,2012,population,2842132,individuals,World Bank WDI database
JAM,2013,population,2858709,individuals,World Bank WDI database
JAM,2014,population,2875136,individuals,World Bank WDI database
JAM,2015,population,2891021,individuals,World Bank WDI database
JAM,2016,population,2906238,individuals,World Bank WDI database
JAM,2017,population,2920853,individuals,World Bank WDI database
JAM,2018,population,2934855,individuals,World Bank WDI database
JOR,2000,population,5122493,individuals,World Bank WDI database
JOR,2001,population,5217336,individuals,World Bank WDI database
JOR,2002,population,5317506,individuals,World Bank WDI database
JOR,2003,population,5434030,individuals,World Bank WDI database
JOR,2004,population,5580244,individuals,World Bank WDI database
JOR,2005,population,5765635,individuals,World Bank WDI database
JOR,2006,population,5991540,individuals,World Bank WDI database
JOR,2007,population,6255280,individuals,World Bank WDI database
JOR,2008,population,6556478,individuals,World Bank WDI database
JOR,2009,population,6893260,individuals,World Bank WDI database
JOR,2010,population,7261539,individuals,World Bank WDI database
JOR,2011,population,7663131,individuals,World Bank WDI database
JOR,2012,population,8090872,individuals,World Bank WDI database
JOR,2013,population,8520420,individuals,World Bank WDI database
JOR,2014,population,8920049,individuals,World Bank WDI database
JOR,2015,population,9266575,individuals,World Bank WDI database
JOR,2016,population,9551467,individuals,World Bank WDI database
JOR,2017,population,9779173,individuals,World Bank WDI database
JOR,2018,population,9956011,individuals,World Bank WDI database
JPN,2000,population,126843000,individuals,World Bank WDI database
JPN,2001,population,127149000,individuals,World Bank WDI database
JPN,2002,population,127445000,individuals,World Bank WDI database
JPN,2003,population,127718000,individuals,World Bank WDI database
JPN,2004,population,127761000,individuals,World Bank WDI database
JPN,2005,population,127773000,individuals,World Bank WDI database
JPN,2006,population,127854000,individuals,World Bank WDI database
JPN,2007,population,128001000,individuals,World Bank WDI database
JPN,2008,population,128063000,individuals,World Bank WDI database
JPN,2009,population,128047000,individuals,World Bank WDI database
JPN,2010,population,128070000,individuals,World Bank WDI database
JPN,2011,population,127833000,individuals,World Bank WDI database
JPN,2012,population,127629000,individuals,World Bank WDI database
JPN,2013,population,127445000,individuals,World Bank WDI database
JPN,2014,population,127276000,individuals,World Bank WDI database
JPN,2015,population,127141000,individuals,World Bank WDI database
JPN,2016,population,126994511,individuals,World Bank WDI database
JPN,2017,population,126785797,individuals,World Bank WDI database
JPN,2018,population,126529100,individuals,World Bank WDI database
KAZ,2000,population,14883626,individuals,World Bank WDI database
KAZ,2001,population,14858335,individuals,World Bank WDI database
KAZ,2002,population,14858948,individuals,World Bank WDI database
KAZ,2003,population,14909018,individuals,World Bank WDI database
KAZ,2004,population,15012985,individuals,World Bank WDI database
KAZ,2005,population,15147029,individuals,World Bank WDI database
KAZ,2006,population,15308084,individuals,World Bank WDI database
KAZ,2007,population,15484192,individuals,World Bank WDI database
KAZ,2008,population,15674000,individuals,World Bank WDI database
KAZ,2009,population,16092822,individuals,World Bank WDI database
KAZ,2010,population,16321872,individuals,World Bank WDI database
KAZ,2011,population,16557201,individuals,World Bank WDI database
KAZ,2012,population,16792089,individuals,World Bank WDI database
KAZ,2013,population,17035550,individuals,World Bank WDI database
KAZ,2014,population,17288285,individuals,World Bank WDI database
KAZ,2015,population,17542806,individuals,World Bank WDI database
KAZ,2016,population,17794055,individuals,World Bank WDI database
KAZ,2017,population,18037776,individuals,World Bank WDI database
KAZ,2018,population,18276498.5,individuals,World Bank WDI database
KEN,2000,population,31964557,individuals,World Bank WDI database
KEN,2001,population,32848564,individuals,World Bank WDI database
KEN,2002,population,33751739,individuals,World Bank WDI database
KEN,2003,population,34678779,individuals,World Bank WDI database
KEN,2004,population,35635271,individuals,World Bank WDI database
KEN,2005,population,36624895,individuals,World Bank WDI database
KEN,2006,population,37649033,individuals,World Bank WDI database
KEN,2007,population,38705932,individuals,World Bank WDI database
KEN,2008,population,39791981,individuals,World Bank WDI database
KEN,2009,population,40901792,individuals,World Bank WDI database
KEN,2010,population,42030676,individuals,World Bank WDI database
KEN,2011,population,43178257,individuals,World Bank WDI database
KEN,2012,population,44343410,individuals,World Bank WDI database
KEN,2013,population,45519889,individuals,World Bank WDI database
KEN,2014,population,46699981,individuals,World Bank WDI database
KEN,2015,population,47878336,individuals,World Bank WDI database
KEN,2016,population,49051686,individuals,World Bank WDI database
KEN,2017,population,50221473,individuals,World Bank WDI database
KEN,2018,population,51393010,individuals,World Bank WDI database
KGZ,2000,population,4898400,individuals,World Bank WDI database
KGZ,2001,population,4945100,individuals,World Bank WDI database
KGZ,2002,population,4990700,individuals,World Bank WDI database
KGZ,2003,population,5043300,individuals,World Bank WDI database
KGZ,2004,population,5104700,individuals,World Bank WDI database
KGZ,2005,population,5162600,individuals,World Bank WDI database
KGZ,2006,population,5218400,individuals,World Bank WDI database
KGZ,2007,population,5268400,individuals,World Bank WDI database
KGZ,2008,population,5318700,individuals,World Bank WDI database
KGZ,2009,population,5383300,individuals,World Bank WDI database
KGZ,2010,population,5447900,individuals,World Bank WDI database
KGZ,2011,population,5514600,individuals,World Bank WDI database
KGZ,2012,population,5607200,individuals,World Bank WDI database
KGZ,2013,population,5719600,individuals,World Bank WDI database
KGZ,2014,population,5835500,individuals,World Bank WDI database
KGZ,2015,population,5956900,individuals,World Bank WDI database
KGZ,2016,population,6079500,individuals,World Bank WDI database
KGZ,2017,population,6198200,individuals,World Bank WDI database
KGZ,2018,population,6322800,individuals,World Bank WDI database
KHM,2000,population,12155239,individuals,World Bank WDI database
KHM,2001,population,12405408,individuals,World Bank WDI database
KHM,2002,population,12637727,individuals,World Bank WDI database
KHM,2003,population,12856163,individuals,World Bank WDI database
KHM,2004,population,13066469,individuals,World Bank WDI database
KHM,2005,population,13273354,individuals,World Bank WDI database
KHM,2006,population,13477709,individuals,World Bank WDI database
KHM,2007,population,13679962,individuals,World Bank WDI database
KHM,2008,population,13883834,individuals,World Bank WDI database
KHM,2009,population,14093604,individuals,World Bank WDI database
KHM,2010,population,14312212,individuals,World Bank WDI database
KHM,2011,population,14541423,individuals,World Bank WDI database
KHM,2012,population,14780454,individuals,World Bank WDI database
KHM,2013,population,15026332,individuals,World Bank WDI database
KHM,2014,population,15274503,individuals,World Bank WDI database
KHM,2015,population,15521436,individuals,World Bank WDI database
KHM,2016,population,15766293,individuals,World Bank WDI database
KHM,2017,population,16009414,individuals,World Bank WDI database
KHM,2018,population,16249798,individuals,World Bank WDI database
KIR,2000,population,84396,individuals,World Bank WDI database
KIR,2001,population,85849,individuals,World Bank WDI database
KIR,2002,population,87305,individuals,World Bank WDI database
KIR,2003,population,88835,individuals,World Bank WDI database
KIR,2004,population,90499,individuals,World Bank WDI database
KIR,2005,population,92325,individuals,World Bank WDI database
KIR,2006,population,94343,individuals,World Bank WDI database
KIR,2007,population,96527,individuals,World Bank WDI database
KIR,2008,population,98761,individuals,World Bank WDI database
KIR,2009,population,100930,individuals,World Bank WDI database
KIR,2010,population,102927,individuals,World Bank WDI database
KIR,2011,population,104728,individuals,World Bank WDI database
KIR,2012,population,106370,individuals,World Bank WDI database
KIR,2013,population,107890,individuals,World Bank WDI database
KIR,2014,population,109391,individuals,World Bank WDI database
KIR,2015,population,110930,individuals,World Bank WDI database
KIR,2016,population,112524,individuals,World Bank WDI database
KIR,2017,population,114158,individuals,World Bank WDI database
KIR,2018,population,115847,individuals,World Bank WDI database
KNA,2000,population,44074,individuals,World Bank WDI database
KNA,2001,population,44599,individuals,World Bank WDI database
KNA,2002,population,45165,individuals,World Bank WDI database
KNA,2003,population,45746,individuals,World Bank WDI database
KNA,2004,population,46324,individuals,World Bank WDI database
KNA,2005,population,46857,individuals,World Bank WDI database
KNA,2006,population,47339,individuals,World Bank WDI database
KNA,2007,population,47778,individuals,World Bank WDI database
KNA,2008,population,48185,individuals,World Bank WDI database
KNA,2009,population,48599,individuals,World Bank WDI database
KNA,2010,population,49016,individuals,World Bank WDI database
KNA,2011,population,49447,individuals,World Bank WDI database
KNA,2012,population,49887,individuals,World Bank WDI database
KNA,2013,population,50331,individuals,World Bank WDI database
KNA,2014,population,50774,individuals,World Bank WDI database
KNA,2015,population,51203,individuals,World Bank WDI database
KNA,2016,population,51625,individuals,World Bank WDI database
KNA,2017,population,52045,individuals,World Bank WDI database
KNA,2018,population,52441,individuals,World Bank WDI database
KOR,2000,population,47008111,individuals,World Bank WDI database
KOR,2001,population,47370164,individuals,World Bank WDI database
KOR,2002,population,47644736,individuals,World Bank WDI database
KOR,2003,population,47892330,individuals,World Bank WDI database
KOR,2004,population,48082519,individuals,World Bank WDI database
