iso3,year,category,category_name,type,type_name,data_type,units,source,value,variable
LTU,2012,2,General service support estimate,2F,Research and development,Reported,2012 US$,OECD FSE database,346761.414,subsidies_OECD
LTU,2013,2,General service support estimate,2F,Research and development,Reported,2013 US$,OECD FSE database,939392.781,subsidies_OECD
LTU,2014,2,General service support estimate,2F,Research and development,Reported,2014 US$,OECD FSE database,1388222.57,subsidies_OECD
LTU,2015,2,General service support estimate,2F,Research and development,Reported,2015 US$,OECD FSE database,2266160.38,subsidies_OECD
LTU,2016,2,General service support estimate,2F,Research and development,Reported,2016 US$,OECD FSE database,3037045.343,subsidies_OECD
LTU,2018,2,General service support estimate,2F,Research and development,Reported,2018 US$,OECD FSE database,79725.074,subsidies_OECD
LTU,2008,2,General service support estimate,2G,Management of resources,Reported,2008 US$,OECD FSE database,264409.895,subsidies_OECD
LTU,2009,2,General service support estimate,2G,Management of resources,Reported,2009 US$,OECD FSE database,805744.704,subsidies_OECD
LTU,2010,2,General service support estimate,2G,Management of resources,Reported,2010 US$,OECD FSE database,843891.038,subsidies_OECD
LTU,2011,2,General service support estimate,2G,Management of resources,Reported,2011 US$,OECD FSE database,755990.716,subsidies_OECD
LTU,2012,2,General service support estimate,2G,Management of resources,Reported,2012 US$,OECD FSE database,608265.632,subsidies_OECD
LTU,2013,2,General service support estimate,2G,Management of resources,Reported,2013 US$,OECD FSE database,775115.138,subsidies_OECD
LTU,2014,2,General service support estimate,2G,Management of resources,Reported,2014 US$,OECD FSE database,1719332.682,subsidies_OECD
LTU,2015,2,General service support estimate,2G,Management of resources,Reported,2015 US$,OECD FSE database,2022868.351,subsidies_OECD
LTU,2016,2,General service support estimate,2G,Management of resources,Reported,2016 US$,OECD FSE database,4006052.2,subsidies_OECD
LTU,2017,2,General service support estimate,2G,Management of resources,Reported,2017 US$,OECD FSE database,2921745.057,subsidies_OECD
LTU,2018,2,General service support estimate,2G,Management of resources,Reported,2018 US$,OECD FSE database,1756718.738,subsidies_OECD
LTU,2015,3,Cost recovery charges,3A,"Cost recovery charges, for resource access rights",Reported,2015 US$,OECD FSE database,-218536.403,subsidies_OECD
LTU,2016,3,Cost recovery charges,3A,"Cost recovery charges, for resource access rights",Reported,2016 US$,OECD FSE database,-210111.557,subsidies_OECD
PER,2012,0,Transfers to individual fishers - non budgetary,0A,Market price support,Reported,2012 US$,OECD FSE database,3127471.05,subsidies_OECD
PER,2013,0,Transfers to individual fishers - non budgetary,0A,Market price support,Reported,2013 US$,OECD FSE database,3048302.995,subsidies_OECD
PER,2014,0,Transfers to individual fishers - non budgetary,0A,Market price support,Reported,2014 US$,OECD FSE database,2897375.069,subsidies_OECD
PER,2015,0,Transfers to individual fishers - non budgetary,0A,Market price support,Reported,2015 US$,OECD FSE database,2578775.491,subsidies_OECD
PER,2012,1,Transfers to individual fishers - budgetary,1A,Transfers based on input use,Reported,2012 US$,OECD FSE database,4565750.865,subsidies_OECD
PER,2013,1,Transfers to individual fishers - budgetary,1A,Transfers based on input use,Reported,2013 US$,OECD FSE database,1148097.916,subsidies_OECD
PER,2014,1,Transfers to individual fishers - budgetary,1A,Transfers based on input use,Reported,2014 US$,OECD FSE database,1080474.77,subsidies_OECD
PER,2015,1,Transfers to individual fishers - budgetary,1A,Transfers based on input use,Reported,2015 US$,OECD FSE database,953521.286,subsidies_OECD
PER,2012,2,General service support estimate,2B,Provision of infrastructure,Reported,2012 US$,OECD FSE database,2413555.474,subsidies_OECD
PER,2013,2,General service support estimate,2B,Provision of infrastructure,Reported,2013 US$,OECD FSE database,9989251.881,subsidies_OECD
PER,2014,2,General service support estimate,2B,Provision of infrastructure,Reported,2014 US$,OECD FSE database,8894510.084,subsidies_OECD
PER,2015,2,General service support estimate,2B,Provision of infrastructure,Reported,2015 US$,OECD FSE database,17474837.283,subsidies_OECD
PER,2012,2,General service support estimate,2C,Marketing and promotion,Reported,2012 US$,OECD FSE database,5408277.382,subsidies_OECD
PER,2013,2,General service support estimate,2C,Marketing and promotion,Reported,2013 US$,OECD FSE database,11617531.527,subsidies_OECD
PER,2014,2,General service support estimate,2C,Marketing and promotion,Reported,2014 US$,OECD FSE database,3177434.716,subsidies_OECD
PER,2015,2,General service support estimate,2C,Marketing and promotion,Reported,2015 US$,OECD FSE database,12992912.119,subsidies_OECD
PER,2012,2,General service support estimate,2D,Support to fishing communities,Reported,2012 US$,OECD FSE database,1693472.158,subsidies_OECD
PER,2013,2,General service support estimate,2D,Support to fishing communities,Reported,2013 US$,OECD FSE database,210838.13,subsidies_OECD
PER,2014,2,General service support estimate,2D,Support to fishing communities,Reported,2014 US$,OECD FSE database,6090987.893,subsidies_OECD
PER,2015,2,General service support estimate,2D,Support to fishing communities,Reported,2015 US$,OECD FSE database,553849.95,subsidies_OECD
PER,2012,2,General service support estimate,2E,Education and training,Reported,2012 US$,OECD FSE database,2916309.984,subsidies_OECD
PER,2013,2,General service support estimate,2E,Education and training,Reported,2013 US$,OECD FSE database,477389.201,subsidies_OECD
PER,2014,2,General service support estimate,2E,Education and training,Reported,2014 US$,OECD FSE database,3403855.279,subsidies_OECD
PER,2015,2,General service support estimate,2E,Education and training,Reported,2015 US$,OECD FSE database,1593904.048,subsidies_OECD
PER,2012,2,General service support estimate,2F,Research and development,Reported,2012 US$,OECD FSE database,13316933.337,subsidies_OECD
PER,2013,2,General service support estimate,2F,Research and development,Reported,2013 US$,OECD FSE database,15702016.168,subsidies_OECD
PER,2014,2,General service support estimate,2F,Research and development,Reported,2014 US$,OECD FSE database,25037905.081,subsidies_OECD
PER,2015,2,General service support estimate,2F,Research and development,Reported,2015 US$,OECD FSE database,20982274.567,subsidies_OECD
PER,2012,2,General service support estimate,2G,Management of resources,Reported,2012 US$,OECD FSE database,16472354.563,subsidies_OECD
PER,2013,2,General service support estimate,2G,Management of resources,Reported,2013 US$,OECD FSE database,15209271.749,subsidies_OECD
PER,2014,2,General service support estimate,2G,Management of resources,Reported,2014 US$,OECD FSE database,21478248.183,subsidies_OECD
PER,2015,2,General service support estimate,2G,Management of resources,Reported,2015 US$,OECD FSE database,18934547.891,subsidies_OECD
PER,2012,2,General service support estimate,2H,Miscellaneous transfers to general services,Reported,2012 US$,OECD FSE database,3503281.105,subsidies_OECD
PER,2013,2,General service support estimate,2H,Miscellaneous transfers to general services,Reported,2013 US$,OECD FSE database,4492255.083,subsidies_OECD
PER,2014,2,General service support estimate,2H,Miscellaneous transfers to general services,Reported,2014 US$,OECD FSE database,3584544.488,subsidies_OECD
PER,2015,2,General service support estimate,2H,Miscellaneous transfers to general services,Reported,2015 US$,OECD FSE database,6269538.659,subsidies_OECD
PER,2012,3,Cost recovery charges,3A,"Cost recovery charges, for resource access rights",Reported,2012 US$,OECD FSE database,10460655.85,subsidies_OECD
PER,2013,3,Cost recovery charges,3A,"Cost recovery charges, for resource access rights",Reported,2013 US$,OECD FSE database,7165745.601,subsidies_OECD
PER,2014,3,Cost recovery charges,3A,"Cost recovery charges, for resource access rights",Reported,2014 US$,OECD FSE database,6448058.042,subsidies_OECD
PER,2015,3,Cost recovery charges,3A,"Cost recovery charges, for resource access rights",Reported,2015 US$,OECD FSE database,7678041.296,subsidies_OECD
PHL,2008,1,Transfers to individual fishers - budgetary,1A,Transfers based on input use,Reported,2008 US$,OECD FSE database,650.954,subsidies_OECD
PHL,2009,1,Transfers to individual fishers - budgetary,1A,Transfers based on input use,Reported,2009 US$,OECD FSE database,850.625,subsidies_OECD
PHL,2010,1,Transfers to individual fishers - budgetary,1A,Transfers based on input use,Reported,2010 US$,OECD FSE database,859.424,subsidies_OECD
PHL,2011,1,Transfers to individual fishers - budgetary,1A,Transfers based on input use,Reported,2011 US$,OECD FSE database,1222.879,subsidies_OECD
PHL,2012,1,Transfers to individual fishers - budgetary,1A,Transfers based on input use,Reported,2012 US$,OECD FSE database,4594.301,subsidies_OECD
PHL,2013,1,Transfers to individual fishers - budgetary,1A,Transfers based on input use,Reported,2013 US$,OECD FSE database,7800.881,subsidies_OECD
PHL,2014,1,Transfers to individual fishers - budgetary,1A,Transfers based on input use,Reported,2014 US$,OECD FSE database,4468.322,subsidies_OECD
PHL,2015,1,Transfers to individual fishers - budgetary,1A,Transfers based on input use,Reported,2015 US$,OECD FSE database,5845.527,subsidies_OECD
PHL,2016,1,Transfers to individual fishers - budgetary,1A,Transfers based on input use,Reported,2016 US$,OECD FSE database,6525.745,subsidies_OECD
PHL,2008,1,Transfers to individual fishers - budgetary,1D,Miscellaneous transfers to fishers,Reported,2008 US$,OECD FSE database,89.911,subsidies_OECD
PHL,2009,1,Transfers to individual fishers - budgetary,1D,Miscellaneous transfers to fishers,Reported,2009 US$,OECD FSE database,446.025,subsidies_OECD
PHL,2010,1,Transfers to individual fishers - budgetary,1D,Miscellaneous transfers to fishers,Reported,2010 US$,OECD FSE database,1041.993,subsidies_OECD
PHL,2011,1,Transfers to individual fishers - budgetary,1D,Miscellaneous transfers to fishers,Reported,2011 US$,OECD FSE database,50.012,subsidies_OECD
PHL,2012,1,Transfers to individual fishers - budgetary,1D,Miscellaneous transfers to fishers,Reported,2012 US$,OECD FSE database,2151.503,subsidies_OECD
PHL,2013,1,Transfers to individual fishers - budgetary,1D,Miscellaneous transfers to fishers,Reported,2013 US$,OECD FSE database,777.323,subsidies_OECD
PHL,2014,1,Transfers to individual fishers - budgetary,1D,Miscellaneous transfers to fishers,Reported,2014 US$,OECD FSE database,446.583,subsidies_OECD
PHL,2015,1,Transfers to individual fishers - budgetary,1D,Miscellaneous transfers to fishers,Reported,2015 US$,OECD FSE database,355.108,subsidies_OECD
PHL,2016,1,Transfers to individual fishers - budgetary,1D,Miscellaneous transfers to fishers,Reported,2016 US$,OECD FSE database,196.08,subsidies_OECD
PHL,2008,2,General service support estimate,2B,Provision of infrastructure,Reported,2008 US$,OECD FSE database,7088.134,subsidies_OECD
PHL,2009,2,General service support estimate,2B,Provision of infrastructure,Reported,2009 US$,OECD FSE database,9796.968,subsidies_OECD
PHL,2010,2,General service support estimate,2B,Provision of infrastructure,Reported,2010 US$,OECD FSE database,10835.965,subsidies_OECD
PHL,2011,2,General service support estimate,2B,Provision of infrastructure,Reported,2011 US$,OECD FSE database,9120.881,subsidies_OECD
PHL,2012,2,General service support estimate,2B,Provision of infrastructure,Reported,2012 US$,OECD FSE database,11234.838,subsidies_OECD
PHL,2013,2,General service support estimate,2B,Provision of infrastructure,Reported,2013 US$,OECD FSE database,14767.975,subsidies_OECD
PHL,2014,2,General service support estimate,2B,Provision of infrastructure,Reported,2014 US$,OECD FSE database,14406.697,subsidies_OECD
PHL,2015,2,General service support estimate,2B,Provision of infrastructure,Reported,2015 US$,OECD FSE database,23630.113,subsidies_OECD
PHL,2016,2,General service support estimate,2B,Provision of infrastructure,Reported,2016 US$,OECD FSE database,21566.89,subsidies_OECD
PHL,2008,2,General service support estimate,2C,Marketing and promotion,Reported,2008 US$,OECD FSE database,2403.772,subsidies_OECD
PHL,2009,2,General service support estimate,2C,Marketing and promotion,Reported,2009 US$,OECD FSE database,2433.471,subsidies_OECD
PHL,2010,2,General service support estimate,2C,Marketing and promotion,Reported,2010 US$,OECD FSE database,3934.431,subsidies_OECD
PHL,2011,2,General service support estimate,2C,Marketing and promotion,Reported,2011 US$,OECD FSE database,2948.352,subsidies_OECD
PHL,2012,2,General service support estimate,2C,Marketing and promotion,Reported,2012 US$,OECD FSE database,2962.622,subsidies_OECD
PHL,2013,2,General service support estimate,2C,Marketing and promotion,Reported,2013 US$,OECD FSE database,4520.014,subsidies_OECD
PHL,2014,2,General service support estimate,2C,Marketing and promotion,Reported,2014 US$,OECD FSE database,3371.189,subsidies_OECD
PHL,2015,2,General service support estimate,2C,Marketing and promotion,Reported,2015 US$,OECD FSE database,3110.521,subsidies_OECD
PHL,2016,2,General service support estimate,2C,Marketing and promotion,Reported,2016 US$,OECD FSE database,2644.194,subsidies_OECD
PHL,2008,2,General service support estimate,2E,Education and training,Reported,2008 US$,OECD FSE database,3196.536,subsidies_OECD
PHL,2009,2,General service support estimate,2E,Education and training,Reported,2009 US$,OECD FSE database,2849.926,subsidies_OECD
PHL,2010,2,General service support estimate,2E,Education and training,Reported,2010 US$,OECD FSE database,4251.139,subsidies_OECD
PHL,2011,2,General service support estimate,2E,Education and training,Reported,2011 US$,OECD FSE database,5618.431,subsidies_OECD
PHL,2012,2,General service support estimate,2E,Education and training,Reported,2012 US$,OECD FSE database,5975.912,subsidies_OECD
PHL,2013,2,General service support estimate,2E,Education and training,Reported,2013 US$,OECD FSE database,6510.664,subsidies_OECD
PHL,2014,2,General service support estimate,2E,Education and training,Reported,2014 US$,OECD FSE database,5333.751,subsidies_OECD
PHL,2015,2,General service support estimate,2E,Education and training,Reported,2015 US$,OECD FSE database,5043.256,subsidies_OECD
PHL,2016,2,General service support estimate,2E,Education and training,Reported,2016 US$,OECD FSE database,7568.456,subsidies_OECD
PHL,2008,2,General service support estimate,2G,Management of resources,Reported,2008 US$,OECD FSE database,2108.621,subsidies_OECD
PHL,2009,2,General service support estimate,2G,Management of resources,Reported,2009 US$,OECD FSE database,3010.846,subsidies_OECD
PHL,2010,2,General service support estimate,2G,Management of resources,Reported,2010 US$,OECD FSE database,2215.087,subsidies_OECD
PHL,2011,2,General service support estimate,2G,Management of resources,Reported,2011 US$,OECD FSE database,3583.253,subsidies_OECD
PHL,2012,2,General service support estimate,2G,Management of resources,Reported,2012 US$,OECD FSE database,5849.748,subsidies_OECD
PHL,2013,2,General service support estimate,2G,Management of resources,Reported,2013 US$,OECD FSE database,20733.606,subsidies_OECD
PHL,2014,2,General service support estimate,2G,Management of resources,Reported,2014 US$,OECD FSE database,11659.19,subsidies_OECD
PHL,2015,2,General service support estimate,2G,Management of resources,Reported,2015 US$,OECD FSE database,16892.085,subsidies_OECD
PHL,2016,2,General service support estimate,2G,Management of resources,Reported,2016 US$,OECD FSE database,17779.942,subsidies_OECD
PHL,2008,3,Cost recovery charges,3A,"Cost recovery charges, for resource access rights",Reported,2008 US$,OECD FSE database,-157.898,subsidies_OECD
PHL,2009,3,Cost recovery charges,3A,"Cost recovery charges, for resource access rights",Reported,2009 US$,OECD FSE database,-25.205,subsidies_OECD
PHL,2010,3,Cost recovery charges,3A,"Cost recovery charges, for resource access rights",Reported,2010 US$,OECD FSE database,-985.863,subsidies_OECD
PHL,2011,3,Cost recovery charges,3A,"Cost recovery charges, for resource access rights",Reported,2011 US$,OECD FSE database,-152.414,subsidies_OECD
PHL,2012,3,Cost recovery charges,3A,"Cost recovery charges, for resource access rights",Reported,2012 US$,OECD FSE database,-45.735,subsidies_OECD
PHL,2013,3,Cost recovery charges,3A,"Cost recovery charges, for resource access rights",Reported,2013 US$,OECD FSE database,-381.763,subsidies_OECD
PHL,2014,3,Cost recovery charges,3A,"Cost recovery charges, for resource access rights",Reported,2014 US$,OECD FSE database,-158.238,subsidies_OECD
PHL,2015,3,Cost recovery charges,3A,"Cost recovery charges, for resource access rights",Reported,2015 US$,OECD FSE database,-530.261,subsidies_OECD
PHL,2016,3,Cost recovery charges,3A,"Cost recovery charges, for resource access rights",Reported,2016 US$,OECD FSE database,-519.634,subsidies_OECD
SVN,2008,0,Transfers to individual fishers - non budgetary,0B,Fuel tax concessions,Reported,2008 US$,OECD FSE database,77845.796,subsidies_OECD
SVN,2009,0,Transfers to individual fishers - non budgetary,0B,Fuel tax concessions,Reported,2009 US$,OECD FSE database,650502.576,subsidies_OECD
SVN,2010,0,Transfers to individual fishers - non budgetary,0B,Fuel tax concessions,Reported,2010 US$,OECD FSE database,92465.783,subsidies_OECD
SVN,2011,0,Transfers to individual fishers - non budgetary,0B,Fuel tax concessions,Reported,2011 US$,OECD FSE database,69912.004,subsidies_OECD
SVN,2012,0,Transfers to individual fishers - non budgetary,0B,Fuel tax concessions,Reported,2012 US$,OECD FSE database,56273.253,subsidies_OECD
SVN,2013,0,Transfers to individual fishers - non budgetary,0B,Fuel tax concessions,Reported,2013 US$,OECD FSE database,75342.887,subsidies_OECD
SVN,2014,0,Transfers to individual fishers - non budgetary,0B,Fuel tax concessions,Reported,2014 US$,OECD FSE database,52487.853,subsidies_OECD
SVN,2015,0,Transfers to individual fishers - non budgetary,0B,Fuel tax concessions,Reported,2015 US$,OECD FSE database,66183.306,subsidies_OECD
SVN,2016,0,Transfers to individual fishers - non budgetary,0B,Fuel tax concessions,Reported,2016 US$,OECD FSE database,66519.107,subsidies_OECD
SVN,2017,0,Transfers to individual fishers - non budgetary,0B,Fuel tax concessions,Reported,2017 US$,OECD FSE database,57318.892,subsidies_OECD
SVN,2008,1,Transfers to individual fishers - budgetary,1A,Transfers based on input use,Reported,2008 US$,OECD FSE database,11721.355,subsidies_OECD
SVN,2009,1,Transfers to individual fishers - budgetary,1A,Transfers based on input use,Reported,2009 US$,OECD FSE database,12753.73,subsidies_OECD
SVN,2010,1,Transfers to individual fishers - budgetary,1A,Transfers based on input use,Reported,2010 US$,OECD FSE database,13740.466,subsidies_OECD
SVN,2011,1,Transfers to individual fishers - budgetary,1A,Transfers based on input use,Reported,2011 US$,OECD FSE database,8830.415,subsidies_OECD
SVN,2012,1,Transfers to individual fishers - budgetary,1A,Transfers based on input use,Reported,2012 US$,OECD FSE database,6588.688,subsidies_OECD
SVN,2013,1,Transfers to individual fishers - budgetary,1A,Transfers based on input use,Reported,2013 US$,OECD FSE database,9841.701,subsidies_OECD
SVN,2014,1,Transfers to individual fishers - budgetary,1A,Transfers based on input use,Reported,2014 US$,OECD FSE database,13478.407,subsidies_OECD
SVN,2015,1,Transfers to individual fishers - budgetary,1A,Transfers based on input use,Reported,2015 US$,OECD FSE database,4178.227,subsidies_OECD
SVN,2017,1,Transfers to individual fishers - budgetary,1A,Transfers based on input use,Reported,2017 US$,OECD FSE database,3381.779,subsidies_OECD
SVN,2009,1,Transfers to individual fishers - budgetary,1B,Transfers based on fishers income,Reported,2009 US$,OECD FSE database,6319.168,subsidies_OECD
SVN,2015,1,Transfers to individual fishers - budgetary,1B,Transfers based on fishers income,Reported,2015 US$,OECD FSE database,289361.9,subsidies_OECD
SVN,2012,1,Transfers to individual fishers - budgetary,1C,Transfers based on the reduction of productive capacity,Reported,2012 US$,OECD FSE database,2089594.502,subsidies_OECD
SVN,2013,1,Transfers to individual fishers - budgetary,1C,Transfers based on the reduction of productive capacity,Reported,2013 US$,OECD FSE database,335657.488,subsidies_OECD
SVN,2008,1,Transfers to individual fishers - budgetary,1D,Miscellaneous transfers to fishers,Reported,2008 US$,OECD FSE database,146202.488,subsidies_OECD
SVN,2011,1,Transfers to individual fishers - budgetary,1D,Miscellaneous transfers to fishers,Reported,2011 US$,OECD FSE database,139051.203,subsidies_OECD
SVN,2015,1,Transfers to individual fishers - budgetary,1D,Miscellaneous transfers to fishers,Reported,2015 US$,OECD FSE database,9165.217,subsidies_OECD
SVN,2008,2,General service support estimate,2B,Provision of infrastructure,Reported,2008 US$,OECD FSE database,10033.695,subsidies_OECD
SVN,2009,2,General service support estimate,2B,Provision of infrastructure,Reported,2009 US$,OECD FSE database,10315.109,subsidies_OECD
SVN,2010,2,General service support estimate,2B,Provision of infrastructure,Reported,2010 US$,OECD FSE database,2782519.88,subsidies_OECD
SVN,2011,2,General service support estimate,2B,Provision of infrastructure,Reported,2011 US$,OECD FSE database,3889709.014,subsidies_OECD
SVN,2012,2,General service support estimate,2B,Provision of infrastructure,Reported,2012 US$,OECD FSE database,666555.335,subsidies_OECD
SVN,2013,2,General service support estimate,2B,Provision of infrastructure,Reported,2013 US$,OECD FSE database,2174762.913,subsidies_OECD
SVN,2014,2,General service support estimate,2B,Provision of infrastructure,Reported,2014 US$,OECD FSE database,136965.617,subsidies_OECD
SVN,2015,2,General service support estimate,2B,Provision of infrastructure,Reported,2015 US$,OECD FSE database,357452.762,subsidies_OECD
SVN,2016,2,General service support estimate,2B,Provision of infrastructure,Reported,2016 US$,OECD FSE database,48657.413,subsidies_OECD
SVN,2017,2,General service support estimate,2B,Provision of infrastructure,Reported,2017 US$,OECD FSE database,51853.938,subsidies_OECD
SVN,2010,2,General service support estimate,2C,Marketing and promotion,Reported,2010 US$,OECD FSE database,55930.551,subsidies_OECD
SVN,2011,2,General service support estimate,2C,Marketing and promotion,Reported,2011 US$,OECD FSE database,88158.56,subsidies_OECD
SVN,2012,2,General service support estimate,2C,Marketing and promotion,Reported,2012 US$,OECD FSE database,601027.49,subsidies_OECD
SVN,2013,2,General service support estimate,2C,Marketing and promotion,Reported,2013 US$,OECD FSE database,2157.182,subsidies_OECD
SVN,2012,2,General service support estimate,2D,Support to fishing communities,Reported,2012 US$,OECD FSE database,1205521.572,subsidies_OECD
SVN,2013,2,General service support estimate,2D,Support to fishing communities,Reported,2013 US$,OECD FSE database,1929177.921,subsidies_OECD
SVN,2014,2,General service support estimate,2D,Support to fishing communities,Reported,2014 US$,OECD FSE database,142657.215,subsidies_OECD
SVN,2015,2,General service support estimate,2D,Support to fishing communities,Reported,2015 US$,OECD FSE database,189224.393,subsidies_OECD
SVN,2016,2,General service support estimate,2D,Support to fishing communities,Reported,2016 US$,OECD FSE database,32255.508,subsidies_OECD
SVN,2016,2,General service support estimate,2G,Management of resources,Reported,2016 US$,OECD FSE database,1193095.3,subsidies_OECD
SVN,2017,2,General service support estimate,2G,Management of resources,Reported,2017 US$,OECD FSE database,1459252.431,subsidies_OECD
TWN,2008,1,Transfers to individual fishers - budgetary,1B,Transfers based on fishers income,Reported,2008 US$,OECD FSE database,2902099.28,subsidies_OECD
TWN,2009,1,Transfers to individual fishers - budgetary,1B,Transfers based on fishers income,Reported,2009 US$,OECD FSE database,2631588.869,subsidies_OECD
TWN,2010,1,Transfers to individual fishers - budgetary,1B,Transfers based on fishers income,Reported,2010 US$,OECD FSE database,3018625.36,subsidies_OECD
TWN,2011,1,Transfers to individual fishers - budgetary,1B,Transfers based on fishers income,Reported,2011 US$,OECD FSE database,2817713.325,subsidies_OECD
TWN,2012,1,Transfers to individual fishers - budgetary,1B,Transfers based on fishers income,Reported,2012 US$,OECD FSE database,1536823.974,subsidies_OECD
TWN,2013,1,Transfers to individual fishers - budgetary,1B,Transfers based on fishers income,Reported,2013 US$,OECD FSE database,1730297.289,subsidies_OECD
TWN,2014,1,Transfers to individual fishers - budgetary,1B,Transfers based on fishers income,Reported,2014 US$,OECD FSE database,1892527.616,subsidies_OECD
TWN,2015,1,Transfers to individual fishers - budgetary,1B,Transfers based on fishers income,Reported,2015 US$,OECD FSE database,1613357.771,subsidies_OECD
TWN,2016,1,Transfers to individual fishers - budgetary,1B,Transfers based on fishers income,Reported,2016 US$,OECD FSE database,1668908.383,subsidies_OECD
TWN,2017,1,Transfers to individual fishers - budgetary,1B,Transfers based on fishers income,Reported,2017 US$,OECD FSE database,1644651.204,subsidies_OECD
TWN,2008,1,Transfers to individual fishers - budgetary,1C,Transfers based on the reduction of productive capacity,Reported,2008 US$,OECD FSE database,20014161.752,subsidies_OECD
TWN,2009,1,Transfers to individual fishers - budgetary,1C,Transfers based on the reduction of productive capacity,Reported,2009 US$,OECD FSE database,17486314.03,subsidies_OECD
TWN,2010,1,Transfers to individual fishers - budgetary,1C,Transfers based on the reduction of productive capacity,Reported,2010 US$,OECD FSE database,3350062.344,subsidies_OECD
TWN,2011,1,Transfers to individual fishers - budgetary,1C,Transfers based on the reduction of productive capacity,Reported,2011 US$,OECD FSE database,2264425.794,subsidies_OECD
TWN,2012,1,Transfers to individual fishers - budgetary,1C,Transfers based on the reduction of productive capacity,Reported,2012 US$,OECD FSE database,2935349.634,subsidies_OECD
TWN,2013,1,Transfers to individual fishers - budgetary,1C,Transfers based on the reduction of productive capacity,Reported,2013 US$,OECD FSE database,3806101.129,subsidies_OECD
TWN,2014,1,Transfers to individual fishers - budgetary,1C,Transfers based on the reduction of productive capacity,Reported,2014 US$,OECD FSE database,1611410.858,subsidies_OECD
TWN,2015,1,Transfers to individual fishers - budgetary,1C,Transfers based on the reduction of productive capacity,Reported,2015 US$,OECD FSE database,1314671.515,subsidies_OECD
TWN,2016,1,Transfers to individual fishers - budgetary,1C,Transfers based on the reduction of productive capacity,Reported,2016 US$,OECD FSE database,1210390.701,subsidies_OECD
TWN,2017,1,Transfers to individual fishers - budgetary,1C,Transfers based on the reduction of productive capacity,Reported,2017 US$,OECD FSE database,0,subsidies_OECD
TWN,2008,2,General service support estimate,2E,Education and training,Reported,2008 US$,OECD FSE database,1540739.162,subsidies_OECD
TWN,2009,2,General service support estimate,2E,Education and training,Reported,2009 US$,OECD FSE database,1341098.923,subsidies_OECD
TWN,2010,2,General service support estimate,2E,Education and training,Reported,2010 US$,OECD FSE database,1346287.258,subsidies_OECD
TWN,2011,2,General service support estimate,2E,Education and training,Reported,2011 US$,OECD FSE database,1240165.975,subsidies_OECD
TWN,2012,2,General service support estimate,2E,Education and training,Reported,2012 US$,OECD FSE database,1280138.764,subsidies_OECD
TWN,2013,2,General service support estimate,2E,Education and training,Reported,2013 US$,OECD FSE database,1379415.739,subsidies_OECD
TWN,2014,2,General service support estimate,2E,Education and training,Reported,2014 US$,OECD FSE database,1212197.282,subsidies_OECD
TWN,2015,2,General service support estimate,2E,Education and training,Reported,2015 US$,OECD FSE database,1115415.48,subsidies_OECD
TWN,2016,2,General service support estimate,2E,Education and training,Reported,2016 US$,OECD FSE database,2567324.633,subsidies_OECD
TWN,2017,2,General service support estimate,2E,Education and training,Reported,2017 US$,OECD FSE database,2695667.682,subsidies_OECD
TWN,2008,2,General service support estimate,2F,Research and development,Reported,2008 US$,OECD FSE database,3802880.666,subsidies_OECD
TWN,2009,2,General service support estimate,2F,Research and development,Reported,2009 US$,OECD FSE database,3984736.372,subsidies_OECD
TWN,2010,2,General service support estimate,2F,Research and development,Reported,2010 US$,OECD FSE database,4855688.304,subsidies_OECD
TWN,2011,2,General service support estimate,2F,Research and development,Reported,2011 US$,OECD FSE database,4515617.324,subsidies_OECD
TWN,2012,2,General service support estimate,2F,Research and development,Reported,2012 US$,OECD FSE database,4534261.988,subsidies_OECD
TWN,2013,2,General service support estimate,2F,Research and development,Reported,2013 US$,OECD FSE database,4168767.944,subsidies_OECD
TWN,2014,2,General service support estimate,2F,Research and development,Reported,2014 US$,OECD FSE database,3848127.221,subsidies_OECD
TWN,2015,2,General service support estimate,2F,Research and development,Reported,2015 US$,OECD FSE database,4983708.839,subsidies_OECD
TWN,2016,2,General service support estimate,2F,Research and development,Reported,2016 US$,OECD FSE database,5485734.855,subsidies_OECD
TWN,2017,2,General service support estimate,2F,Research and development,Reported,2017 US$,OECD FSE database,5707330.105,subsidies_OECD
TWN,2008,2,General service support estimate,2G,Management of resources,Reported,2008 US$,OECD FSE database,10651253.751,subsidies_OECD
TWN,2009,2,General service support estimate,2G,Management of resources,Reported,2009 US$,OECD FSE database,9694478.449,subsidies_OECD
TWN,2010,2,General service support estimate,2G,Management of resources,Reported,2010 US$,OECD FSE database,10254149.492,subsidies_OECD
TWN,2011,2,General service support estimate,2G,Management of resources,Reported,2011 US$,OECD FSE database,10734156.278,subsidies_OECD
TWN,2012,2,General service support estimate,2G,Management of resources,Reported,2012 US$,OECD FSE database,12045072.419,subsidies_OECD
TWN,2013,2,General service support estimate,2G,Management of resources,Reported,2013 US$,OECD FSE database,11526928.279,subsidies_OECD
TWN,2014,2,General service support estimate,2G,Management of resources,Reported,2014 US$,OECD FSE database,11545704.911,subsidies_OECD
TWN,2015,2,General service support estimate,2G,Management of resources,Reported,2015 US$,OECD FSE database,10771018.191,subsidies_OECD
TWN,2016,2,General service support estimate,2G,Management of resources,Reported,2016 US$,OECD FSE database,11367886.539,subsidies_OECD
TWN,2017,2,General service support estimate,2G,Management of resources,Reported,2017 US$,OECD FSE database,12652932.227,subsidies_OECD
