Year,Variable,Fleet,Region,BAU,Reform,Diff,run_id,run_name,run_group
2019,biomass,Total,atlantic,114476098.84208268,114476098.84208268,0,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2049,price,Total,pacific,1279.9265244770015,1274.5374663622333,-0.004210443343199141,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2050,price,Total,pacific,1279.9270896168255,1274.510690548784,-0.004231802820630234,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2051,price,Total,pacific,1279.9275271106976,1274.4855686182527,-0.00425177080512483,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2052,price,Total,pacific,1279.9278688619095,1274.4619589550073,-0.004270482766940916,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2053,price,Total,pacific,1279.9281388460304,1274.4397283543644,-0.004288061434928869,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2054,price,Total,pacific,1279.928354862037,1274.4187521914073,-0.0043046180277985365,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2055,price,Total,pacific,1279.9285300150725,1274.3989145795638,-0.0043202532843326915,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2056,price,Total,pacific,1279.9286739110462,1274.3801084042955,-0.004335058366804227,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2057,price,Total,pacific,1279.9287935857894,1274.3622352017674,-0.004349115678870744,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2058,price,Total,pacific,1279.9288942088012,1274.345204894475,-0.0043624996197759855,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2059,price,Total,pacific,1279.9289796052224,1274.3289354134135,-0.004375277285725714,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2060,price,Total,pacific,1279.9290526364794,1274.313352240611,-0.004387509123494571,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2061,price,Total,pacific,1279.92911547408,1274.2983879034102,-0.004399249538584104,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2062,price,Total,pacific,1279.929169794381,1274.2839814466352,-0.004410547459163568,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2063,price,Total,pacific,1279.929216915983,1274.270077902865,-0.0044214468568455545,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2064,price,Total,pacific,1279.929257896111,1274.256627775486,-0.004431987225566945,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2065,price,Total,pacific,1279.9292935980623,1274.243586544505,-0.004442204020172047,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2066,price,Total,pacific,1279.9293247384687,1274.230914201361,-0.004452129056635309,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2067,price,Total,pacific,1279.9293519206083,1274.2185748161303,-0.004461790876120335,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2068,price,Total,pacific,1279.9293756581337,1274.2065361384534,-0.00447121507523619,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2069,price,Total,pacific,1279.9293963922537,1274.1947692320668,-0.004480424604943899,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2070,price,Total,pacific,1279.9294145044294,1274.1832481418564,-0.004489440040564859,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2071,price,Total,pacific,1279.9294303260035,1274.1719495917657,-0.004498279825295785,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2072,price,Total,pacific,1279.929444145692,1274.1608527115231,-0.0045069604895442055,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2073,price,Total,pacific,1279.9294562155815,1274.1499387900324,-0.004515496848269773,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2074,price,Total,pacific,1279.929466756039,1274.1391910532056,-0.004523902178382223,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2075,price,Total,pacific,1279.9294759598251,1274.1285944640908,-0.004532188378101218,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2076,price,Total,pacific,1279.929483995592,1274.1181355432398,-0.004540366110022483,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2077,price,Total,pacific,1279.929491010894,1274.1078022073798,-0.00454844492950642,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2078,price,Total,pacific,1279.9294971348081,1274.0975836246225,-0.004556433399840102,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2079,price,Total,pacific,1279.9295024802157,1274.0874700845543,-0.004564339195511016,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2080,price,Total,pacific,1279.9295071458096,1274.077452881727,-0.004572169194796122,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2019,catches_fleet,affected_managed,pacific,2438132.066003726,2438132.066003726,0,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2020,catches_fleet,affected_managed,pacific,2478761.834683937,2476799.8892347645,-7.915022015104907e-4,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2021,catches_fleet,affected_managed,pacific,2509298.191831018,2508149.7923780945,-4.576576258102478e-4,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2022,catches_fleet,affected_managed,pacific,2531655.884733338,2532371.687365514,2.8274088769047437e-4,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2023,catches_fleet,affected_managed,pacific,2547652.2809666777,2550341.858837496,0.0010557083833268607,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2024,catches_fleet,affected_managed,pacific,2558860.4779706066,2563176.318683132,0.0016866260390829295,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2025,catches_fleet,affected_managed,pacific,2566561.4888955667,2571982.6064332263,0.002112210270868043,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2026,catches_fleet,affected_managed,pacific,2571753.218629399,2577738.6888499726,0.0023273890267603648,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2027,catches_fleet,affected_managed,pacific,2575186.8506897455,2581249.1199780665,0.0023541085132122706,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2028,catches_fleet,affected_managed,pacific,2577412.358673921,2583144.212682894,0.002223879306577916,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2029,catches_fleet,affected_managed,pacific,2578823.045732435,2583900.0187397,0.001968717091956597,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2030,catches_fleet,affected_managed,pacific,2579694.3971896367,2583865.787773249,0.0016170095915845205,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2031,catches_fleet,affected_managed,pacific,2580215.720679043,2583291.6402170253,0.0011921171990894386,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2032,catches_fleet,affected_managed,pacific,2580514.736883887,2582353.0244214395,7.123724237173895e-4,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2033,catches_fleet,affected_managed,pacific,2580676.042685655,2581170.7643394535,1.917023468330216e-4,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2034,catches_fleet,affected_managed,pacific,2580754.60077367,2579826.688525343,-3.595507484705278e-4,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2035,catches_fleet,affected_managed,pacific,2580785.3736593705,2578375.3738189433,-9.338242013554119e-4,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2036,catches_fleet,affected_managed,pacific,2580790.06788719,2576852.7171204444,-0.001525637755560947,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2037,catches_fleet,affected_managed,pacific,2580781.7691053227,2575282.041999097,-0.0021310314463869845,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2038,catches_fleet,affected_managed,pacific,2580768.0715817832,2573678.3572320975,-0.002747133470750176,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2039,catches_fleet,affected_managed,pacific,2580753.1538467207,2572051.2687579445,-0.0033718393701488705,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2040,catches_fleet,affected_managed,pacific,2580739.129857889,2570406.933604932,-0.00400358026637351,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2041,catches_fleet,affected_managed,pacific,2580726.9107598593,2568749.346500019,-0.0046411591284230645,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2042,catches_fleet,affected_managed,pacific,2580716.7418052545,2567081.170697606,-0.005283637249592144,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2043,catches_fleet,affected_managed,pacific,2580708.5276153227,2565404.2633969104,-0.0059302567704358645,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2044,catches_fleet,affected_managed,pacific,2580702.022282133,2563720.000427651,-0.006580388478738176,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2045,catches_fleet,affected_managed,pacific,2580696.9351306725,2562029.471669378,-0.007233496970208586,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2046,catches_fleet,affected_managed,pacific,2580692.985285866,2560333.595072384,-0.007889117508190092,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2047,catches_fleet,affected_managed,pacific,2580689.926234755,2558633.18072433,-0.008546840628237103,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2048,catches_fleet,affected_managed,pacific,2580687.553626001,2556928.965194409,-0.009206301785045633,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2049,catches_fleet,affected_managed,pacific,2580685.7043598182,2555221.628876082,-0.009867174232304628,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2050,catches_fleet,affected_managed,pacific,2580684.2517000274,2553511.804114938,-0.010529163948355841,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2051,catches_fleet,affected_managed,pacific,2580683.099061436,2551800.0787328747,-0.011192005844912041,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2052,catches_fleet,affected_managed,pacific,2580682.1738594915,2550086.997563322,-0.01185546077935407,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2053,catches_fleet,affected_managed,pacific,2580681.422063389,2548373.063390546,-0.012519313076238072,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2054,catches_fleet,affected_managed,pacific,2580680.803674253,2546658.737963343,-0.013183368381890196,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2055,catches_fleet,affected_managed,pacific,2580680.289129493,2544944.4433446154,-0.013847451749605036,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2056,catches_fleet,affected_managed,pacific,2580679.8565313728,2543230.5636417167,-0.014511405897510547,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2057,catches_fleet,affected_managed,pacific,2580679.489561144,2541517.447059723,-0.01517508960714854,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2058,catches_fleet,affected_managed,pacific,2580679.175938357,2539805.40818144,-0.015838376245297905,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2059,catches_fleet,affected_managed,pacific,2580678.906299817,2538094.730373835,-0.01650115239909447,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2060,catches_fleet,affected_managed,pacific,2580678.673393511,2536385.668232574,-0.017163316618063564,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2061,catches_fleet,affected_managed,pacific,2580678.4715041914,2534678.4499944244,-0.017824778258004055,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2062,catches_fleet,affected_managed,pacific,2580678.2960465024,2532973.2798658684,-0.018485456421947766,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2063,catches_fleet,affected_managed,pacific,2580678.143277603,2531270.3402329017,-0.019145278993199375,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2064,catches_fleet,affected_managed,pacific,2580678.010094013,2529569.793730611,-0.019804181755142803,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2065,catches_fleet,affected_managed,pacific,2580677.893887282,2527871.785161686,-0.02046210759222406,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2066,catches_fleet,affected_managed,pacific,2580677.7924404433,2526176.4432607726,-0.021119005766361457,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2067,catches_fleet,affected_managed,pacific,2580677.70385264,2524483.8823070386,-0.021774831263009237,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2068,catches_fleet,affected_managed,pacific,2580677.626483193,2522794.203590932,-0.022429544201203338,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2069,catches_fleet,affected_managed,pacific,2580677.5589091345,2521107.4967433605,-0.02308310930209914,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2070,catches_fleet,affected_managed,pacific,2580677.4998921533,2519423.840936752,-0.02373549541078305,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2071,catches_fleet,affected_managed,pacific,2580677.448352213,2517743.305967936,-0.02438667506644863,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2072,catches_fleet,affected_managed,pacific,2580677.4033459923,2516065.9532328453,-0.025036624116355915,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2073,catches_fleet,affected_managed,pacific,2580677.364048922,2514391.8366027046,-0.025685321369355335,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2074,catches_fleet,affected_managed,pacific,2580677.329739951,2512721.0032108985,-0.02633274828507924,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2075,catches_fleet,affected_managed,pacific,2580677.2997884876,2511053.494159096,-0.026978888695265407,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2076,catches_fleet,affected_managed,pacific,2580677.2736430857,2509389.3451505653,-0.027623728553971747,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2077,catches_fleet,affected_managed,pacific,2580677.250821594,2507728.58705794,-0.02826725571375876,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2078,catches_fleet,affected_managed,pacific,2580677.230902543,2506071.246432058,-0.028909459725187235,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2079,catches_fleet,affected_managed,pacific,2580677.2135175955,2504417.3459578753,-0.029550331657237437,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2080,catches_fleet,affected_managed,pacific,2580677.198344924,2502766.9048628807,-0.03018986393649304,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2019,catches_fleet,affected_oa,pacific,1789816.4912745196,1789816.4912745196,0,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2020,catches_fleet,affected_oa,pacific,1821390.0428117798,1682169.618566856,-0.0764363595784248,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2021,catches_fleet,affected_oa,pacific,1846348.2575636674,1594706.0705834436,-0.13629183224202568,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2022,catches_fleet,affected_oa,pacific,1865514.985454293,1521500.7184086118,-0.18440713139696718,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2023,catches_fleet,affected_oa,pacific,1879898.8242260295,1459045.90500987,-0.22386998374203904,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2024,catches_fleet,affected_oa,pacific,1890496.2564061827,1405132.099567026,-0.25673902034687435,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2025,catches_fleet,affected_oa,pacific,1898191.4870831107,1358265.3227942837,-0.2844424116128105,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2026,catches_fleet,affected_oa,pacific,1903718.3458155424,1317359.172686875,-0.3080073133809478,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2027,catches_fleet,affected_oa,pacific,1907658.1666693317,1281571.0813202397,-0.32819668444174477,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2028,catches_fleet,affected_oa,pacific,1910455.775649017,1250214.8383010807,-0.34559341585577413,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2029,catches_fleet,affected_oa,pacific,1912442.4400223587,1222713.209951746,-0.3606535891676556,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2030,catches_fleet,affected_oa,pacific,1913859.5018309993,1198571.375183277,-0.37374118944645746,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2031,catches_fleet,affected_oa,pacific,1914879.6104638148,1177361.0189551066,-0.3851514149916032,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2032,catches_fleet,affected_oa,pacific,1915624.3853320219,1158709.8383240432,-0.3951268071150535,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2033,catches_fleet,affected_oa,pacific,1916178.3853005075,1142293.8272928845,-0.4038687441337866,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2034,catches_fleet,affected_oa,pacific,1916599.7620814997,1127831.0628750944,-0.41154586096252704,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2035,catches_fleet,affected_oa,pacific,1916928.1596926872,1115076.397278132,-0.41830037206146753,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2036,catches_fleet,affected_oa,pacific,1917190.4394840796,1103816.7900032413,-0.42425292382519864,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2037,catches_fleet,affected_oa,pacific,1917404.749354264,1093867.1625442654,-0.4295063872598346,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2038,catches_fleet,affected_oa,pacific,1917583.3668092233,1085066.719373069,-0.43414886770812283,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2039,catches_fleet,affected_oa,pacific,1917734.6545237615,1077275.6996010672,-0.4382561231503681,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2040,catches_fleet,affected_oa,pacific,1917864.3859893905,1070372.527788492,-0.4418935271920665,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2041,catches_fleet,affected_oa,pacific,1917976.6318353042,1064251.3310096276,-0.4451176759170159,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2042,catches_fleet,affected_oa,pacific,1918074.3446768983,1058819.7872962032,-0.44797771252471313,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2043,catches_fleet,affected_oa,pacific,1918159.74026944,1053997.2697069678,-0.4505164259370208,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2044,catches_fleet,affected_oa,pacific,1918234.5431030472,1049713.2508410763,-0.452771166792253,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2045,catches_fleet,affected_oa,pacific,1918300.1431391276,1045905.9343975297,-0.4547746148389492,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2046,catches_fleet,affected_oa,pacific,1918357.6951865098,1042521.0829933462,-0.45655542466912646,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2047,catches_fleet,affected_oa,pacific,1918408.18182451,1039511.0145133995,-0.45813877131989283,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2048,catches_fleet,affected_oa,pacific,1918452.453524261,1036833.7424751763,-0.459546813072965,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2049,catches_fleet,affected_oa,pacific,1918491.254729444,1034452.2390396129,-0.4607990854847566,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2050,catches_fleet,affected_oa,pacific,1918525.2414158501,1032333.8022493075,-0.4619128380675061,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2051,catches_fleet,affected_oa,pacific,1918554.9935369478,1030449.5117528056,-0.46290332295707476,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2052,catches_fleet,affected_oa,pacific,1918581.0244114846,1028773.7596467056,-0.4637840432294086,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2053,catches_fleet,affected_oa,pacific,1918603.7882623055,1027283.8451335912,-0.4645669671777255,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2054,catches_fleet,affected_oa,pacific,1918623.6865970432,1025959.6234688354,-0.46526271376930445,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2055,catches_fleet,affected_oa,pacific,1918641.0738124533,1024783.2011787443,-0.46588071361234884,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2056,catches_fleet,affected_oa,pacific,1918656.2622263401,1023738.6708063252,-0.466429349039095,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2057,catches_fleet,affected_oa,pacific,1918669.5266430592,1022811.8795100908,-0.4669160763189782,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2058,catches_fleet,affected_oa,pacific,1918681.108507843,1021990.2267352612,-0.46734753252974787,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
